Time UTC,Conductivity (S/m),Density (kg/m3),Practical Salinity (psu),Pressure (decibar),Temperature (C),Turbidity (NTU),Chlorophyll (ug/l),Oxygen Concentration Corrected (ml/l)
2020-07-28T19,3.313843488,1021.875086,28.764703,8.430919189,11.51659372,0.211852263,0.827131352,4.591055165
2020-07-28T20,3.304619833,1021.72483,28.59432355,8.511022222,11.62264167,0.190927778,0.814930556,4.580809709
2020-07-28T21,3.315629797,1021.443269,28.33952854,8.422191058,12.09430603,0.207228548,0.88239378,4.786416173
2020-07-28T22,3.334561722,1020.355055,27.32341989,8.246277778,13.71889889,0.213916667,0.885416667,5.385057089
2020-07-28T23,3.331271639,1020.728509,27.67579888,8.120580556,13.18538778,0.212766667,0.912638889,5.187824905
2020-07-29T00,3.32904371,1021.13929,28.07128185,8.065715079,12.61909914,0.243973896,0.957581227,4.956414312
2020-07-29T01,3.327139556,1021.162472,28.0894719,8.118591667,12.57069194,0.210433333,1.242013889,5.011388174
2020-07-29T02,3.341714996,1020.4375,27.42361769,8.263160233,13.68019217,0.232935296,1.713204665,5.494619027
2020-07-29T03,3.323796389,1020.771528,27.70040589,8.431558333,13.06038944,0.209711111,1.446805556,5.168226047
2020-07-29T04,3.30260236,1020.996202,27.86845824,8.691591225,12.55937628,0.200916412,1.149611219,4.965667538
2020-07-29T05,3.304300278,1020.826792,27.70493826,9.077608333,12.80298028,0.199258333,1.39375,5.090467677
2020-07-29T06,3.307322944,1020.923789,27.80582914,9.378375,12.70549361,0.189863889,1.596597222,5.055004182
2020-07-29T07,3.306709942,1021.225336,28.09962235,9.438672591,12.30044571,2.302224382,1.324284921,4.827551029
2020-07-29T08,3.309717444,1021.364656,28.24491971,9.190975,12.14497917,39.05578056,1.082291667,4.707299115
2020-07-29T09,3.318758345,1020.514217,27.44039306,8.718281033,13.36191586,0.351810608,1.899194668,5.275841568
2020-07-29T10,3.323660528,1020.006517,26.96492176,8.121725,14.08771833,0.286066667,2.394444444,5.583935347
2020-07-29T11,3.329345043,1019.187681,26.21198637,7.495590114,15.26625326,0.320077756,2.562899195,6.012937486
2020-07-29T12,3.328253056,1019.151949,26.1775108,6.968722222,15.30163389,0.336119444,2.999652778,5.953517923
2020-07-29T13,3.326441472,1019.50323,26.50329082,6.617208333,14.79636278,0.28165,3.095208333,5.773893131
2020-07-29T14,3.310255374,1020.529732,27.44305688,6.445567898,13.24332019,0.221460705,2.219661205,5.14249361
2020-07-29T15,3.282801528,1021.010881,27.84966676,6.395666667,12.33830528,0.217105556,1.508055556,4.832527988
2020-07-29T16,3.270541461,1021.063766,27.87331345,6.440660928,12.14902666,0.224018328,1.270827548,4.810128558
2020-07-29T17,3.28374,1021.480721,28.3130423,6.9185,11.73004222,0.218577778,1.039930556,4.661791048
2020-07-29T18,3.292335083,1021.653176,28.50068808,7.560375,11.59215361,0.197705556,1.039166667,4.594841185
2020-07-29T19,3.302470147,1021.884862,28.75150019,8.120105526,11.39280367,0.180116634,0.855665093,4.509815636
2020-07-29T20,3.315471056,1022.088297,28.98138149,8.559616667,11.25905222,0.232813889,19.582847222,4.491219076
2020-07-29T21,3.310497917,1022.000522,28.88175993,8.74953624,11.32482783,0.1892391,2.657247987,4.507378043
2020-07-29T22,3.316161306,1021.880958,28.77427432,8.728622222,11.53278306,0.204680556,0.780972222,4.628636294
2020-07-29T23,3.339846459,1021.379261,28.33195178,8.608039433,12.41388226,0.226162177,0.855942794,4.892492804
2020-07-30T00,3.346691806,1020.169955,27.17448415,8.466677778,14.08458667,0.2903,2.745416667,5.789109837
2020-07-30T01,3.355241028,1019.84037,26.8848692,8.377638889,14.61385639,0.280641667,3.696388889,6.051230929
2020-07-30T02,3.344020217,1020.56671,27.54797262,8.406145515,13.52379284,0.293143571,3.273743405,5.474082775
2020-07-30T03,3.341912806,1020.984184,27.94744582,8.514333333,12.94915889,0.234052778,2.430694444,5.269499319
2020-07-30T04,3.309838128,1021.461644,28.35074984,8.670894196,12.02241183,0.197753402,1.841849486,4.770221944
2020-07-30T05,3.318670694,1021.129603,28.03497449,8.849683333,12.53759556,0.220602778,2.088888889,5.044986707
2020-07-30T06,3.309718578,1021.345,28.22564463,9.120247154,12.17015357,0.201510691,1.789364066,4.86071979
2020-07-30T07,3.309846361,1021.503668,28.38183871,9.3535,11.96501861,0.338275,1.761736111,4.76394575
2020-07-30T08,3.309711,1021.379625,28.25862063,9.377311111,12.1260125,0.352763889,1.707638889,4.802396669
2020-07-30T09,3.310720661,1021.525248,28.40639222,9.095187448,11.94390114,0.191618995,1.448833657,4.682012674
2020-07-30T10,3.327020611,1020.569507,27.51210858,8.574466667,13.36255,0.286972222,1.895972222,5.115885611
2020-07-30T11,3.353029658,1019.412971,26.47890821,7.943629547,15.17645737,0.371119134,2.918356012,5.835051828
2020-07-30T12,3.344406278,1019.063001,26.13516919,7.283922222,15.57827111,0.359130556,2.656041667,5.898224765
2020-07-30T13,3.340035278,1019.283403,26.33057735,6.726816667,15.22739361,0.350833333,3.030902778,5.761794008
2020-07-30T14,3.33224371,1019.909118,26.90029007,6.356123299,14.29048986,0.330896973,2.6194807,5.435865583
2020-07-30T15,3.314681639,1020.499216,27.42796974,6.183625,13.32700611,0.247477778,4.645347222,5.139811719
2020-07-30T16,3.281924104,1020.725756,27.56916289,6.113632324,12.70766065,0.265454041,1.736878645,5.015633449
2020-07-30T17,3.274478806,1020.821138,27.64508643,6.183958333,12.5092325,0.259336111,1.597569444,4.990161856
2020-07-30T18,3.296478867,1021.344139,28.20626485,6.757584004,12.03098889,0.255809497,1.31282977,4.818794755
2020-07-30T19,3.297649278,1021.607975,28.46764822,7.468072222,11.70172528,0.213538889,1.259027778,4.644872375
2020-07-30T20,3.307570556,1021.867302,28.74491011,8.113480556,11.464635,0.190475,1.1175,4.551620901
2020-07-30T21,3.319100972,1022.06769,28.96811183,8.624048875,11.32069231,0.221841155,1.122882533,4.52348644
2020-07-30T22,3.320115417,1022.072882,28.97413037,8.925180556,11.32554444,0.426741667,1.042222222,4.538135969
2020-07-30T23,3.318019384,1021.897843,28.79414731,8.948622605,11.53010192,0.216245487,1.058247709,4.591894779
2020-07-31T00,3.3436,1021.657277,28.61143893,8.844877778,12.08558833,0.239283333,0.992569444,4.782724298
2020-07-31T01,3.362489059,1021.003915,28.01325902,8.679988892,13.11865093,0.265251319,1.081296862,5.065698033
2020-07-31T02,3.367810861,1020.151479,27.20638277,8.578111111,14.30644917,0.291125,1.770555556,5.651076448
2020-07-31T03,3.377500222,1020.360581,27.42876542,8.573833333,14.11450167,0.26075,1.638055556,5.542133922
2020-07-31T04,3.342246793,1021.203569,28.16381496,8.657053596,12.66540683,0.217967231,1.898222716,5.048534745
2020-07-31T05,3.333147778,1021.24328,28.18224983,8.783152778,12.5277625,0.221605556,1.882013889,5.007798723
2020-07-31T06,3.304886754,1020.991757,27.86924792,8.92416551,12.59039961,0.211607887,2.025062483,4.998594086
2020-07-31T07,3.309750472,1021.390991,28.27207653,9.122272222,12.11175417,0.198397222,1.663402778,4.791035533
2020-07-31T08,3.315813663,1021.349941,28.24319746,9.317628437,12.22315857,0.195951125,1.705012497,4.837755151
2020-07-31T09,3.314386194,1021.408377,28.29769623,9.318958333,12.13290361,0.196077778,1.489166667,4.749425234
2020-07-31T10,3.314401444,1021.398739,28.28967789,8.99855,12.14386306,0.195205556,1.379097222,4.708093756
2020-07-31T11,3.333407665,1020.524761,27.48460853,8.449486254,13.48263288,0.249433491,1.314148848,5.133283048
2020-07-31T12,3.352665333,1019.379709,26.45207326,7.769380556,15.22294556,0.260391667,1.261597222,5.598855866
2020-07-31T13,3.297458789,1018.091007,25.12922454,7.087795057,16.52316607,0.296031658,1.341016384,5.829575333
2020-07-31T14,3.347348472,1018.928234,26.02387324,6.523175,15.79220417,0.275105556,1.858958333,5.662244343
2020-07-31T15,3.351216333,1019.500605,26.56414613,6.166666667,15.02871444,0.250736111,1.734930556,5.442685156
2020-07-31T16,3.327180033,1020.387934,27.34704925,6.009797279,13.59137323,0.644420994,1.532213274,5.036821229
2020-07-31T17,3.301401528,1020.651515,27.54316992,5.966658333,12.99391278,0.242036111,1.46375,4.98194607
2020-07-31T18,3.275506165,1020.584013,27.4164976,6.1230797,12.83634685,0.257075812,1.609275201,4.986053304
2020-07-31T19,3.287088444,1021.241711,28.08386774,6.824447222,12.07540639,0.243858333,3.346319444,4.70747164
2020-07-31T20,3.302445904,1021.534578,28.40435914,7.632840878,11.84444321,0.213299084,1.953346293,4.633356171
2020-07-31T21,3.315162472,1021.847081,28.73995161,8.347363889,11.56500611,0.200447222,1.195069444,4.571387224
2020-07-31T22,3.313275694,1021.949852,28.83616944,8.902591667,11.41745722,0.314241667,1.1225,4.550075008
2020-07-31T23,3.322803888,1021.953571,28.85902069,9.201677312,11.50599806,0.207995001,1.146001111,4.572122433
2020-08-01T00,3.330400722,1021.783275,28.70598541,9.199972222,11.798245,0.238602778,1.115416667,4.688967462
2020-08-01T01,3.364221938,1020.641005,27.66501177,9.037789503,13.61889475,0.331796723,1.096500972,5.283052047
2020-08-01T02,3.373513417,1019.339259,26.46463344,8.835488889,15.47952722,0.262186111,1.287986111,5.811797674
2020-08-01T03,3.38224757,1018.566855,25.77250704,8.674887531,16.62969175,1.270572063,3.181199667,6.552034725
2020-08-01T04,3.37297875,1019.352222,26.47179521,8.639402778,15.45127028,0.284086111,2.993402778,6.056329957
2020-08-01T05,3.351498611,1020.679053,27.67267614,8.681627778,13.44562194,0.227166667,2.259027778,5.277960656
2020-08-01T06,3.332485171,1020.528184,27.48524804,8.783773952,13.47171258,0.256089975,2.436198278,5.351898658
2020-08-01T07,3.3227585,1021.036164,27.95239967,8.882386111,12.70005944,0.21605,2.096736111,5.019966241
2020-08-01T08,3.311000083,1021.16342,28.04984583,9.089863927,12.42120661,0.207989447,1.887184116,4.907172597
2020-08-01T09,3.31728475,1021.434313,28.32986835,9.289719444,12.12648694,0.190741667,1.539583333,4.76873015
2020-08-01T10,3.312344488,1021.355293,28.24100333,9.261977229,12.18254152,0.202957512,1.593862816,4.766325726
2020-08-01T11,3.316994417,1021.371049,28.26865507,8.902316667,12.20462444,0.205038889,1.356180556,4.738418785
2020-08-01T12,3.316817694,1021.064912,27.97361516,8.339783333,12.60771333,0.316730556,1.599791667,4.852225256
2020-08-01T13,3.333009942,1019.858221,26.84817681,7.644709803,14.37448459,0.378900305,2.475631769,5.626456523
2020-08-01T14,3.341007417,1019.672412,26.69537065,6.946016667,14.69994972,0.353030556,3.037708333,5.799077788
2020-08-01T15,3.349916551,1019.430567,26.4932519,6.394101638,15.11295057,0.384257151,4.376423216,6.083160002
2020-08-01T16,3.356106278,1019.35425,26.43890277,6.062686111,15.27387222,0.396866667,4.965347222,6.227480921
2020-08-01T17,3.319163333,1020.30059,27.25339221,5.935433333,13.63768667,0.289047222,3.496805556,5.606453638
2020-08-01T18,3.299105304,1020.754711,27.63715058,5.891921688,12.83150958,0.291033046,2.832199389,5.311732007
2020-08-01T19,3.295112222,1021.128025,27.99374488,6.148647222,12.30100417,0.273663889,2.368263889,5.073810896
2020-08-01T20,3.309778867,1021.521696,28.41068728,6.933518467,11.92747626,0.261541239,1.777075812,4.848990319
2020-08-01T21,3.311047306,1021.762758,28.64945295,7.785905556,11.63134139,0.2246,1.606458333,4.66217763
2020-08-01T22,3.321620939,1021.936122,28.84203336,8.534618162,11.51326632,0.204023882,1.276867537,4.59695021
2020-08-01T23,3.326856583,1022.055926,28.97073668,9.082175,11.41267806,0.236980556,1.182222222,4.553712194
2020-08-02T00,3.325263778,1021.950008,28.86013502,9.326972222,11.53476028,0.216288889,1.373402778,4.611588759
2020-08-02T01,3.340271952,1021.717864,28.66341111,9.273054707,11.97897279,0.263446265,1.212232713,4.776413903
2020-08-02T02,3.358507278,1020.547451,27.56146785,9.050661111,13.69068056,56.01114444,1.213541667,5.194293843
2020-08-02T03,3.382671619,1018.634834,25.83818845,8.804862538,16.5425043,0.288106082,1.31956401,6.023270589
2020-08-02T04,3.381255389,1018.714481,25.904044,8.660883333,16.41298972,0.34085,1.808194444,6.066543847
2020-08-02T05,3.375020383,1019.253812,26.38327557,8.662321577,15.60421022,0.263790614,1.902804776,5.88116937
2020-08-02T06,3.347082361,1020.254351,27.25747335,8.692586111,13.97545,0.228494444,1.752430556,5.382560097
2020-08-02T07,3.309609389,1020.995806,27.88617235,8.769855556,12.63197806,0.201797222,1.406111111,4.888146989
2020-08-02T08,3.299575285,1020.745376,27.61628923,8.870624826,12.86659761,0.192135518,1.395237434,4.959905654
2020-08-02T09,3.31544225,1021.160729,28.05683223,9.125036111,12.46708639,0.187186111,1.353819444,4.841523842
2020-08-02T10,3.310067315,1021.358888,28.23932444,9.314232158,12.15638017,0.194093307,1.270410997,4.720312442
2020-08-02T11,3.310721694,1021.48805,28.36895088,9.229713889,11.993265,0.201491667,1.202777778,4.623297193
2020-08-02T12,3.327734556,1020.813336,27.75561502,8.799888889,13.05280167,0.238269444,1.091597222,4.875827111
2020-08-02T13,3.364259095,1019.40766,26.50389144,8.182690919,15.29146876,0.520233269,1.086434324,5.440063914
2020-08-02T14,3.392660444,1018.289655,25.56121379,7.470683333,17.11473556,0.290580556,1.248055556,5.875227979
2020-08-02T15,3.402542072,1017.896343,25.23445035,6.780374896,17.75389808,0.275040267,1.422382671,6.148482105
2020-08-02T16,3.407566611,1017.995874,25.33848009,6.248994444,17.65379833,0.259027778,1.730902778,6.20897634
2020-08-02T17,3.394404971,1018.878653,26.09999193,5.960813663,16.28792808,0.26237434,1.923215773,5.943497236
2020-08-02T18,3.365710694,1019.971082,27.04394194,5.872333333,14.51769972,0.253713889,8.099861111,5.511921747
2020-08-02T19,3.339399028,1020.27962,27.27282863,5.844547222,13.85218889,0.265927778,3.683125,5.318406826
2020-08-02T20,3.314605776,1020.931039,27.84637012,6.318094974,12.75324577,37.55306026,1.364343238,4.886656542
2020-08-02T21,3.280070944,1020.760797,27.59385932,7.196263889,12.64817,8.067752778,1.474305556,4.870169123
2020-08-02T22,3.274106998,1021.156857,27.96561542,8.051949458,12.06905776,2.063612885,1.201194113,4.671715355
2020-08-02T23,3.282437667,1021.45458,28.27569679,8.778297222,11.7621525,1.873980556,1.123541667,4.610987619
2020-08-03T00,3.31412441,1021.803492,28.68994203,9.259600111,11.61624938,110.8830117,1.054012774,4.567323675
2020-08-03T01,3.329375611,1021.737499,28.6567386,9.392044444,11.84849833,27.65505556,1.10625,4.590976756
2020-08-03T02,3.368962611,1020.623404,27.66760438,9.246719444,13.69737917,0.446777778,2.068263889,5.415548241
2020-08-03T03,3.389377395,1019.526593,26.670099,8.978780894,15.36074785,2.365767842,3.553040822,6.181039863
2020-08-03T04,3.384084639,1019.493011,26.62649415,8.711202778,15.35626389,0.352291667,2.968611111,6.114080851
2020-08-03T05,3.376105859,1019.468066,26.5839064,8.578189392,15.31626187,0.287839489,3.036517634,5.986202562
2020-08-03T06,3.372679667,1019.552718,26.65436172,8.570919444,15.16815083,0.254722222,2.881875,5.905836337
2020-08-03T07,3.354877006,1020.031608,27.06166354,8.60852541,14.34893307,0.248047765,2.630588725,5.632855956
2020-08-03T08,3.313689694,1020.843014,27.74621165,8.65605,12.87209694,0.206961111,1.892430556,5.004400475
2020-08-03T09,3.311440833,1020.984627,27.87769822,8.805038889,12.66194083,0.202875,1.766875,4.906942341
2020-08-03T10,3.321443988,1021.051641,27.96363937,9.092329908,12.6682702,0.191494029,1.572826993,4.893741256
2020-08-03T11,3.317609,1021.387,28.28411853,9.241502778,12.19129972,0.292427778,1.478611111,4.715759039
2020-08-03T12,3.318000861,1021.247377,28.14798045,9.116217717,12.37760428,0.189055818,1.345598445,4.736944952
2020-08-03T13,3.337353639,1020.311865,27.3021021,8.661291667,13.8241125,0.251227778,1.204236111,5.035423414
2020-08-03T14,3.372065306,1018.567463,25.75063034,8.026705556,16.53339694,0.235869444,1.243333333,5.641954164
2020-08-03T15,3.378217801,1017.99378,25.25382556,7.292677034,17.39891003,0.239297417,18.513954457,5.891402338
2020-08-03T16,3.379324778,1018.143676,25.39289277,6.617305556,17.19065111,0.221330556,1.395277778,5.957262418
2020-08-03T17,3.379003416,1018.231798,25.47268995,6.16313524,17.0595368,0.231319078,1.536170508,5.985805734
2020-08-03T18,3.379239278,1018.534788,25.74988324,5.955530556,16.63457583,0.200838889,1.498541667,5.952267461
2020-08-03T19,3.343000639,1019.683916,26.71651945,5.908083866,14.69701888,0.242832547,1.390933074,5.47048111
2020-08-03T20,3.310601472,1019.709671,26.66229395,5.923077778,14.35936056,0.275894444,1.300833333,5.411964847
2020-08-03T21,3.317666,1020.8688,27.78793257,6.580736111,12.86076667,0.246366667,1.020625,4.840522968
2020-08-03T22,3.323170564,1021.02595,27.95033358,7.486378784,12.7108095,0.232221605,1.05019439,4.797247747
2020-08-03T23,3.333444278,1021.507972,28.443037,8.301908333,12.17934528,0.214013889,0.932152778,4.657678526
2020-08-04T00,3.340511164,1021.788639,28.73383445,8.975026382,11.88640128,0.229255762,0.920091641,4.602718405
2020-08-04T01,3.340275194,1021.793069,28.73608259,9.356180556,11.88075861,0.765488889,2.095972222,4.587442867
2020-08-04T02,3.345548709,1021.414665,28.37428623,9.345545682,12.42267953,0.270044432,0.907039711,4.691723143
2020-08-04T03,3.381854944,1019.473813,26.60926364,9.116816667,15.37436278,2.078175,1.180694444,5.293890333
2020-08-04T04,3.374918722,1017.77093,25.04472486,8.807527778,17.70215,0.3441,1.769444444,5.855524734
2020-08-04T05,3.369063816,1017.712107,24.97508969,8.536517634,17.72843238,4.587370175,1.968619828,5.846377454
2020-08-04T06,3.371782806,1018.339751,25.54842487,8.450561111,16.86388389,0.260830556,1.804305556,5.678688692
2020-08-04T07,3.367413052,1019.402782,26.50265693,8.461788392,15.32621494,0.219411275,1.4782005,5.319141826
2020-08-04T08,3.339280611,1019.862245,26.87039447,8.486555556,14.440575,0.226188889,1.2525,5.080959933
2020-08-04T09,3.32824957,1020.370041,27.3222846,8.521746737,13.64135212,0.193826715,1.117050819,4.854599877
2020-08-04T10,3.323813583,1020.709168,27.63714005,8.742169444,13.14416028,0.184733333,0.997847222,4.741520036
2020-08-04T11,3.318353889,1020.94726,27.85645736,9.036122222,12.77844333,0.178638889,0.927291667,4.650830537
2020-08-04T12,3.308356401,1021.678527,28.55341987,9.136950847,11.72208414,0.176028881,0.777631214,4.250253668
2020-08-04T13,3.317732583,1021.363651,28.26331476,8.937455556,12.22207806,0.170555556,0.727569444,4.394535781
2020-08-04T14,3.340028242,1019.529982,26.56005507,8.42116912,14.90464343,0.248131075,0.920647042,5.047119095
2020-08-04T15,3.334938417,1018.651604,25.73206295,7.757097222,16.07250806,0.225438889,0.982291667,5.362949463
2020-08-04T16,3.3253275,1017.265462,24.47141063,7.039863889,17.97275028,0.24795,1.012708333,5.913935231
2020-08-04T17,3.335262427,1017.257317,24.49385753,6.436600944,18.07101389,0.238978062,1.013399056,6.027069822
2020-08-04T18,3.340784889,1019.264186,26.32856695,6.095775,15.27165083,0.172027778,0.832152778,5.30227376
2020-08-04T19,3.29586065,1018.954514,25.91945832,5.973668425,15.26667926,0.207745071,0.769300194,5.377488246
2020-08-04T20,3.330076583,1019.119677,26.15824663,5.897461111,15.35851361,0.240761111,0.777777778,5.432024209
