Time UTC, Oxygen Concentration Corrected (ml/l), Oxygen Concentration Corrected QC Flag, Oxygen Concentration Corrected Count, Corrected Heading (mobile position/attitude sensor) (deg), Corrected Heading (mobile position/attitude sensor) QC Flag, Corrected Heading (mobile position/attitude sensor) Count, True Heading (mobile position/attitude sensor) (deg), True Heading (mobile position/attitude sensor) QC Flag, True Heading (mobile position/attitude sensor) Count
2017-03-19T02,5.669,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T03,5.678833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T04,5.684333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T05,5.663666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T06,5.657666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T07,5.6555,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T08,5.657333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T09,5.655,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T10,5.657,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T11,5.6545,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T12,5.653,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T13,5.6545,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T14,5.655666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T15,5.6525,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T16,5.649333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T17,5.643333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T18,5.6485,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T19,5.646166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T20,5.645,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T21,5.654833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T22,5.665166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-19T23,5.668666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T00,5.666833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T01,5.6565,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T02,5.660166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T03,5.665,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T04,5.664,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T05,5.639833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T06,5.6435,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T07,5.6315,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T08,5.627666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T09,5.627666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T10,5.628166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T11,5.628833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T12,5.630833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T13,5.624166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T14,5.6075,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T15,5.614666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T16,5.611166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T17,5.610666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T18,5.611333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T19,5.611833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T20,5.6125,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T21,5.608,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T22,5.611666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-20T23,5.615666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T00,5.627166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T01,5.613,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T02,5.626333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T03,5.624666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T04,5.634333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T05,5.631833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T06,5.633833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T07,5.622166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T08,5.621833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T09,5.606333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T10,5.604833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T11,5.5965,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T12,5.594,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T13,5.59,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T14,5.5735,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T15,5.57,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T16,5.550166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T17,5.553,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T18,5.5555,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T19,5.555666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T20,5.560666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T21,5.5625,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T22,5.5625,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-21T23,5.5485,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T00,5.545,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T01,5.523333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T02,5.528666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T03,5.542,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T04,5.554166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T05,5.58,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T06,5.605166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T07,5.625833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T08,5.596833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T09,5.511,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T10,5.484833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T11,5.472666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T12,5.4715,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T13,5.4685,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T14,5.468,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T15,5.444333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T16,5.415833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T17,5.419833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T18,5.421666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T19,5.431166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T20,5.467333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T21,5.445166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T22,5.470333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-22T23,5.443333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T00,5.446166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T01,5.4385,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T02,5.441166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T03,5.438,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T04,5.443,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T05,5.464,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T06,5.4805,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T07,5.513666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T08,5.533166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T09,5.499333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T10,5.384,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T11,5.333833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T12,5.296,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T13,5.302833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T14,5.319666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T15,5.316666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T16,5.283,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T17,5.274666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T18,5.2495,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T19,5.298666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T20,5.338333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T21,5.309333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T22,5.361,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-23T23,5.353333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T00,5.3265,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T01,5.3295,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T02,5.323166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T03,5.317666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T04,5.319666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T05,5.334666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T06,5.359833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T07,5.430666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T08,5.424333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T09,5.29,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T10,5.091166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T11,5.044833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T12,5.039833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T13,5.0325,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T14,5.054166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T15,5.052833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T16,5.041,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T17,5.022833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T18,5.027833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T19,5.041833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T20,5.065166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T21,5.098666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T22,5.095833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-24T23,5.1525,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T00,5.207166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T01,5.2265,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T02,5.165833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T03,5.1335,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T04,5.165166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T05,5.184666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T06,5.188333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T07,5.198833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T08,5.266333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T09,5.348833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T10,5.2145,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T11,5.086,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T12,4.980833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T13,4.917666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T14,4.935,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T15,4.966666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T16,4.961,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T17,4.955333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T18,4.961,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T19,4.964833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T20,4.990333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T21,5.042833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T22,5.084,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-25T23,5.121833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T00,5.148833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T01,5.236166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T02,5.212333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T03,5.177166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T04,5.230333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T05,5.2425,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T06,5.319166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T07,5.306833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T08,5.286,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T09,5.3265,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T10,5.250333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T11,5.073,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T12,4.958833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T13,4.946166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T14,4.935,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T15,4.953333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T16,4.944666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T17,4.982333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T18,4.9745,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T19,5.005,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T20,5.057666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T21,5.153666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T22,5.165666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-26T23,5.115666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T00,5.111,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T01,5.117833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T02,5.180333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T03,5.228166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T04,5.280666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T05,5.341,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T06,5.310666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T07,5.341,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T08,5.326333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T09,5.471166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T10,5.493666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T11,5.409666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T12,5.264833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T13,5.1955,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T14,5.223333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T15,5.253166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T16,5.3165,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T17,5.345166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T18,5.351166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T19,5.385666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T20,5.353833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T21,5.352,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T22,5.473333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-27T23,5.469666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T00,5.2635,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T01,5.276166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T02,5.291166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T03,5.298333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T04,5.393,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T05,5.4735,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T06,5.496833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T07,5.485833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T08,5.532,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T09,5.603666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T10,5.608166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T11,5.567666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T12,5.441833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T13,5.406,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T14,5.354833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T15,5.386333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T16,5.417333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T17,5.473333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T18,5.477,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T19,5.508166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T20,5.513166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T21,5.576333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T22,5.625833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-28T23,5.651166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T00,5.569833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T01,5.535166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T02,5.455333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T03,5.481333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T04,5.484,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T05,5.495333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T06,5.5535,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T07,5.582833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T08,5.585666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T09,5.608,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T10,5.619666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T11,5.648666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T12,5.608333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T13,5.521,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T14,5.509333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T15,5.518833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T16,5.536166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T17,5.573666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T18,5.561166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T19,5.585666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T20,5.617833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T21,5.6,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T22,5.665833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-29T23,5.649,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T00,5.6575,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T01,5.588166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T02,5.5895,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T03,5.577,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T04,5.5815,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T05,5.583166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T06,5.594666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T07,5.614166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T08,5.6045,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T09,5.629166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T10,5.638333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T11,5.6615,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T12,5.6685,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T13,5.639333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T14,5.607333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T15,5.602666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T16,5.620666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T17,5.613333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T18,5.664833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T19,5.679166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T20,5.6875,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T21,5.661166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T22,5.635833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-30T23,5.6925,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T00,5.685333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T01,5.667333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T02,5.650333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T03,5.636166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T04,5.632,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T05,5.634833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T06,5.636666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T07,5.639166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T08,5.6375,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T09,5.643333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T10,5.650833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T11,5.636166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T12,5.652166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T13,5.681333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T14,5.654333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T15,5.642666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T16,5.643333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T17,5.652666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T18,5.607333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T19,5.677,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T20,5.667166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T21,5.623333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T22,5.629666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-03-31T23,5.643833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T00,5.690166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T01,5.672,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T02,5.678333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T03,5.666666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T04,5.659,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T05,5.663,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T06,5.668,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T07,5.668666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T08,5.669166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T09,5.670833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T10,5.665,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T11,5.667666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T12,5.675666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T13,5.669666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T14,5.673333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T15,5.669166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T16,5.660166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T17,5.6645,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T18,5.680333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T19,5.6585,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T20,5.680333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T21,5.689,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T22,5.685666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-01T23,5.691166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T00,5.684,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T01,5.720666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T02,5.699666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T03,5.679833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T04,5.6705,7.0,6.0,,9.0,0.0,,9.0,0.0
2017-04-02T05,5.673166667,7.0,6.0,,9.0,0.0,,9.0,0.0
